320,social,j,,132899,0.89,A,5,cet4 cet6 ky ielts zk gk,社会的,adj. 社会的，社交的；群居的
321,understand,v,,121354,0.97,,5,toefl zk gk,懂,vt. 懂；理解；获悉；推断；省略
322,whether,c,,121921,0.96,,5,zk gk,是否,conj. 是否；不论
323,back,n,,125006,0.94,F,5,ielts zk gk,背部,n. 背部；后面；靠背；足球等的后卫；书报等的末尾
324,watch,v,,124976,0.94,F,3,toefl zk gk,注视,vt. 注视；观察；看守；警戒
325,together,r,,119186,0.98,,5,zk gk,一起,adv. 一起；总共；同时；连续地；相互
326,follow,v,,119425,0.97,,5,cet4 cet6 ky zk gk,跟随,vt. 跟随；追求；遵循；密切注意
327,around,r,,122789,0.94,,5,zk gk,到处,adv. 到处；大约；在附近
328,parent,n,,119610,0.97,,5,ielts zk gk,父母亲,n. 父母亲；父亲（或母亲）；根源
329,only,j,,117700,0.98,,5,zk gk,只,adv. 只，仅仅；不料
330,stop,v,,121481,0.94,F,5,zk gk,堵塞,vt. 堵塞；停止；断绝
331,face,n,,127291,0.89,F,5,toefl ielts zk gk,脸,n. 脸；面容；表面；面子；威信；外观
332,anything,p,,120292,0.94,,5,zk gk,任何事,pron. 任何事
333,create,v,,119419,0.95,,5,cet4 cet6 ky ielts zk gk,造成,vt. 造成；创造，创作
334,public,j,,119825,0.95,,5,cet4 cet6 ky ielts zk gk,公用的,adj. 公用的；公众的；公立的；政府的
335,already,r,,115220,0.98,,5,zk gk,已经,adv. 已经，早已；先前
336,speak,v,,117358,0.96,,5,zk gk,说话,vi. 说话；演讲；陈述；表明
337,others,[PL],n,115771,0.97,,,,其他人,pron. 其他人
338,read,v,,114094,0.97,,5,zk gk,阅读,vt. 阅读；读懂，理解
339,level,n,,121704,0.91,A,5,cet4 cet6 ky ielts zk gk,水平,n. 水平；水平面；标准
340,allow,v,,114892,0.97,,5,cet4 ky zk gk,允许,vt. 允许；认可；给予
341,add,v,,117842,0.94,,5,cet4 ky zk gk,加,vi. 加；增加；加起来；做加法
342,office,n,,114791,0.97,,5,ielts zk gk,办公室,n. 办公室；营业处；官职；政府机关
343,spend,v,,114569,0.97,,5,zk gk,花费,vt. 花费；度过，消磨（时光）；用尽；浪费
344,door,n,,124993,0.88,F,5,zk gk,门,n. 门；家，户；门口；通道
345,health,n,,117762,0.94,,5,ielts zk gk,健康,n. 健康；兴旺；卫生；保健
346,person,n,,113650,0.97,,5,ielts zk gk,人,n. 人；[语法]人称；身体；容貌，外表
347,art,n,,117851,0.93,,5,cet4 ky ielts zk gk,艺术,n. 艺术；美术；艺术品
348,sure,j,,116186,0.94,,5,zk gk,可靠的,adj. 可靠的；必定的；确信的
349,such,i,,119125,0.92,A,5,zk gk,这样的,adj. 这样的，如此的
350,war,n,,117804,0.93,,5,cet4 cet6 ky zk gk,战争,n. 战争，斗争；冲突，对抗，竞争；军事，战术
351,history,n,,114904,0.95,,5,cet4 cet6 ky ielts zk gk,历史,n. 历史，历史学；历史记录；来历
352,party,n,,112962,0.96,,5,toefl ielts zk gk,聚会,n. 聚会，派对；政党，党派；[律]当事人
353,within,i,,114599,0.93,A,5,cet4 cet6 ky gk,在…之内,prep. 在…之内
354,grow,v,,110020,0.97,,5,zk gk,生长,vi. 生长；发展；渐渐变得…
355,result,n,,116277,0.92,A,5,cet4 cet6 ky ielts zk gk,结果,n. 结果；成绩；答案；比赛结果
356,open,v,,111857,0.94,,5,zk gk,营业着的,adj. 营业着的；敞开的；空旷的；公开的；坦率的
357,change,n,,112426,0.94,A,5,zk gk,改变,vt. 改变；交换
358,morning,n,,114002,0.92,S,5,zk gk,早晨,n. 早晨；[诗]初期；黎明
359,walk,v,,113787,0.92,F,5,zk gk,步行,n. 步行，走；散步
360,reason,n,,106863,0.97,,5,toefl ielts zk gk,理由,n. 理由；理性；动机
361,low,j,,108990,0.95,,5,zk gk,低的,adj. 低的，浅的；粗俗的；卑贱的；消沉的
362,win,v,,111478,0.93,N,5,cet4 cet6 ky zk gk,赢得,vt. 赢得；在…中获胜；劝诱
363,research,n,,114802,0.9,A,5,cet4 cet6 ky ielts zk gk,研究,n. 研究；调查
364,girl,n,,110409,0.93,F,5,zk gk,女孩,n. 女孩，姑娘；女儿；女朋友
365,guy,n,,110409,0.93,,4,cet4 ky ielts,男人,n. 男人，家伙
366,early,j,,108171,0.95,,5,zk gk,早期的,adj. 早期的；早熟的
367,food,n,,107728,0.96,,5,ielts zk gk,食物,n. 食物；养料
368,before,c,,107448,0.96,,5,zk gk,在…之前,prep. 在…之前，先于
369,moment,n,,109720,0.94,F,5,toefl zk gk,瞬间,n. 瞬间；重要时刻；指定时刻；重要，契机
370,himself,p,,109288,0.94,F,5,zk gk,他自己,pron. 他自己；他亲自，他本人
371,air,n,,105932,0.96,,5,toefl ielts zk gk,空气,n. 空气，大气；曲调；天空；样子
372,teacher,n,,116100,0.88,A,,ielts zk gk,教师,n. 教师；导师
373,force,n,,108005,0.95,,5,cet4 cet6 ky zk gk,力量,n. 力量；武力；魄力；军队
374,offer,v,,106473,0.96,,5,cet4 cet6 ky toefl ielts zk gk,提供,vt. 提供；试图；出价
375,enough,r,,105880,0.96,,5,zk gk,足够地,adv. 足够地，充足地
376,both,r,,106361,0.95,,5,zk gk,两者的,adj. 两者的；两个的
377,education,n,,113731,0.89,A,5,cet4 ky toefl ielts zk gk,教育,n. 教育；教育学；培养
378,across,i,,105559,0.96,,5,zk gk,穿过,prep. 穿过；横穿
379,although,c,,107925,0.93,A,5,cet4 ky zk gk,虽然,conj. 虽然，尽管
380,remember,v,,106879,0.94,,5,zk gk,记得,vt. 记得；牢记；纪念；代…问好
381,foot,n,,107285,0.94,,5,ielts zk gk,脚,n. 脚；英尺；末尾；步调
382,second,m,,103621,0.97,,5,ielts zk gk,秒,n. 秒；瞬间；二等品；第二名
383,boy,n,,107447,0.93,F,5,zk gk,男孩,n. 男孩；[美口]男人
384,maybe,r,,108421,0.92,F,4,zk gk,大概,adv. 大概；也许；可能
385,toward,i,,105984,0.94,,,cet4 ky zk gk,向,prep. 向；对于；为了；接近
386,able,j,,103171,0.97,,5,zk gk,能干的,adj. 能干的；有能力的；能
387,age,n,,103402,0.96,,5,toefl ielts zk gk,年龄,n. 年龄；时代；阶段；寿命，使用年限
388,off,i,,104122,0.95,,5,zk gk,离开,prep. 离开；脱落
389,policy,n,,107601,0.92,A,5,cet4 cet6 ky ielts zk gk,政策,n. 政策，方针；保险单
390,everything,p,,103591,0.95,,5,zk gk,每件事物,pron. 每件事物；一切事物
391,love,v,,103681,0.95,,5,zk gk,恋爱,n. 恋爱；酷爱；亲爱的；喜爱的事物
392,process,n,,107341,0.91,A,5,cet4 cet6 ky toefl ielts gk,处理,vt. 处理；加工
393,music,n,,102657,0.95,,5,ielts zk gk,音乐,n. 音乐，乐曲
394,including,i,,103650,0.94,,5,,包含,prep. 包含，包括
395,consider,v,,101987,0.96,,5,cet4 cet6 ky toefl zk gk,认为,vt. 认为；考虑；细想；考虑到
396,appear,v,,100671,0.97,,5,cet4 ky toefl zk gk,出现,vi. 出现；似乎；显得；[法]出庭
397,actually,r,,105155,0.92,S,5,cet4 cet6 toefl,实际上,adv. 实际上；事实上
398,buy,v,,101105,0.95,,5,zk gk,购买,vt. 购买；获得；贿赂
399,probably,r,,99754,0.96,,5,cet4 cet6 zk gk,大概,adv. 大概；或许；很可能
400,human,j,,101224,0.94,A,5,cet4 ky toefl ielts zk gk,人的,adj. 人的；人类的
401,wait,v,,102463,0.93,F,5,zk gk,等候,vt. 等候；推迟；延缓
402,serve,v,,99660,0.95,,4,zk gk,招待,vt. 招待，供应；为…服务；对…有用；可作…用
403,market,n,,100435,0.94,,5,ielts zk gk,集市,n. 集市；市场；商店；销路；股票市场；行情；市面
404,die,v,,98376,0.96,,5,zk gk,死亡,vi. 死亡；凋零；熄灭
405,send,v,,96613,0.97,,5,zk gk,发送,vt. 发送，寄；派遣；发射；使进入
406,expect,v,,95566,0.98,,5,zk gk,预料,vt. 预料；期望；指望；[口]认为
407,home,r,,97937,0.95,,1,zk gk,家,n. 家，住宅；家乡；产地；避难所
408,sense,n,,95896,0.97,,5,cet4 cet6 ky ielts zk gk,感觉,n. 感觉，官能；观念；理智；道理
409,build,v,,96651,0.96,,5,zk gk,建筑,vt. 建筑；建立
410,stay,v,,96933,0.96,,5,zk gk,停留,vi. 停留；暂住；停下；坚持
411,fall,v,,96908,0.95,,5,ielts zk gk,落下,vi. 落下；变成；来临；减弱
412,oh,u,,103613,0.89,S,5,gk,哦,int. 哦；哎呀（表示惊讶或恐惧等）
413,nation,n,,97212,0.95,,5,cet4 cet6 ky gk,国家,n. 国家；民族；国民
414,plan,n,,95824,0.96,,5,ielts zk gk,平面图,n. 平面图；计划
415,cut,v,,96012,0.95,,5,ielts zk gk,伤口,n. 伤口；切口；削减；（服装等的）式样；[体育]削球；切入；vt. 切割；削减；缩短；刺痛；vi. 切割；相交；切牌；停拍；不出席；adj. 割下的；雕过的；缩减的
416,college,n,,97038,0.94,,4,ielts zk gk,学院,n. 学院；学会；大学
417,interest,n,,96620,0.95,,5,cet4 cet6 ky toefl ielts zk gk,兴趣,n. 兴趣，爱好；利息；趣味；同行
418,death,n,,93222,0.98,,4,cet4 ky zk gk,死,n. 死；死亡；死神；毁灭
419,course,r,,96224,0.95,,5,cet4 cet6 ky ielts zk gk,进程,n. 进程；过程；道路；一道菜
420,someone,p,,95608,0.95,,4,zk gk,有人,pron. 有人，某人
421,experience,n,,98106,0.93,A,5,cet4 cet6 ky ielts zk gk,经验,n. 经验；经历；体验
422,behind,i,,95047,0.93,F,5,zk gk,支持,prep. 支持；落后于；晚于
423,reach,v,,92375,0.96,,5,cet4 cet6 ky zk gk,达到,vi. 达到；延伸；传开；伸出手
424,local,j,,92970,0.95,,5,cet4 cet6 ky ielts gk,当地居民,n. 当地居民；本地新闻；局部
425,kill,v,,92660,0.95,,5,cet4 ky zk gk,杀死,vt. 杀死；扼杀；使终止；抵消
426,six,m,,90571,0.97,,5,zk gk,六,num. 六，六个
427,remain,v,,91319,0.96,,5,cet4 cet6 ky zk gk,保持,vi. 保持；依然；留下；剩余；逗留；残存
428,effect,n,,95216,0.92,A,5,cet4 cet6 ky toefl ielts gk,效果,n. 效果；作用；影响
429,use,n,,96564,0.9,A,4,zk gk,使用,n. 使用；用途；发挥
430,yeah,u,,103389,0.84,S,,,[口]是,adv. [口]是
431,suggest,v,,92643,0.93,A,5,toefl zk gk,提议,vt. 提议，建议；启发；使人想起
432,class,n,,91323,0.94,,5,ielts zk gk,班级,n. 班级；阶级；种类
433,control,n,,90301,0.94,,5,cet4 ky ielts zk gk,控制,n. 控制；管理；抑制；操纵装置
434,raise,v,,87036,0.98,,5,toefl zk gk,提高,vt. 提高；筹集；养育；升起
435,care,n,,88862,0.96,,5,ielts zk gk,照料,n. 照料；忧虑；关怀；谨慎
436,perhaps,r,,87060,0.98,,5,cet4 cet6 ky zk gk,也许,adv. 也许；可能
437,little,r,,88697,0.95,,5,zk gk,小的,adj. 小的；短暂的；很少的；小巧可爱的
438,late,j,,86421,0.98,,5,zk gk,迟的,adj. 迟的；晚的；已故的；最近的
439,hard,j,,86817,0.97,,5,ielts zk gk,困难的,adj. 困难的；硬的；猛烈的；确实的；努力的；辛苦的；冷酷无情的；严厉的
440,field,n,,87243,0.96,,4,ielts zk gk,领域,n. 领域；牧场；旷野；战场；运动场
441,else,r,,87876,0.95,,5,zk gk,另外,adv. 另外；其他；否则
442,pass,v,,86184,0.97,,5,ielts zk gk,及格,n. 及格；经过；护照；途径；[体]传球；vi. 经过；传递；变化；终止；vt. 通过；经过；传递
443,former,d,,88930,0.94,,5,cet4 ky toefl ielts gk,从前的,adj. 从前的，前者的；前任的
444,sell,v,,87865,0.95,,5,zk gk,销售,vt. 销售；出卖；推销；欺骗
445,major,j,,87487,0.95,,5,cet4 cet6 ky toefl ielts gk,主要的,adj. 主要的；主修的；重要的；较多的
446,sometimes,r,,84845,0.98,,4,zk gk,有时,adv. 有时，间或
447,require,v,,89280,0.93,A,4,cet4 cet6 ky zk gk,要求,vt. 要求；需要；命令
448,along,i,,84926,0.97,,5,zk gk,向前,adv. 向前；一起；来到
449,development,n,,91995,0.9,A,5,ielts zk gk,发展,n. 发展；开发；显影；发育；住宅小区（专指由同一开发商开发的）
450,themselves,p,,85256,0.97,,5,zk gk,他们自己,pron. 他们自己；他们亲自
451,report,v,,88138,0.93,,5,ielts zk gk,报告,n. 报告；报道；成绩单
452,role,n,,88666,0.92,A,5,cet4 cet6 ky toefl ielts zk gk,角色,n. 角色；任务
453,better,j,,83895,0.98,,5,ielts gk,较好者,n. 较好者；打赌的人（等于bettor）；长辈
454,economic,j,,90392,0.91,A,5,cet4 cet6 ky toefl ielts,经济的,adj. 经济的，经济上的；经济学的
455,effort,n,,86473,0.95,,5,cet4 cet6 ky zk gk,成就,n. 成就；努力
456,up,i,,85759,0.95,,2,zk gk,向上,adv. 向上；上涨；起来
457,decide,v,,84035,0.97,,5,toefl zk gk,决定,vt. 决定；判决；解决
458,rate,n,,87224,0.94,,5,cet4 cet6 ky ielts gk,比率,n. 比率，率；速度；等级；价格
459,strong,j,,83677,0.98,,5,zk gk,强壮的,adj. 强壮的；擅长的；坚强的；牢固的
460,possible,j,,85084,0.96,,5,zk gk,可能的,adj. 可能的；合理的；合适的
461,heart,n,,84536,0.96,,4,ielts zk gk,心脏,n. 心脏；要点；感情；勇气；心形
462,drug,n,,86231,0.94,,5,cet4 cet6 ky zk gk,毒品,n. 毒品；药；滞销货；麻醉药
463,show,n,,86828,0.94,,5,zk gk,显示,vt. 显示；演出；展出；说明
464,leader,n,,85438,0.95,,5,cet4 cet6 zk gk,领导者,n. 领导者；首领；指挥者
465,light,n,,87427,0.93,F,3,ielts zk gk,光,n. 光，光亮；灯
466,voice,n,,89379,0.9,F,4,cet4 cet6 ky zk gk,声音,n. 声音；愿望；嗓音；发言权
467,wife,n,,83601,0.96,,5,zk gk,妻子,n. 妻子，已婚妇女；夫人
468,whole,j,,83756,0.96,,5,cet4 cet6 ky zk gk,完整的,adj. 完整的；纯粹的
469,police,n,,85880,0.93,,5,cet4 ky ielts zk gk,警察,n. 警察，警方；治安
470,mind,n,,82808,0.96,,3,ielts zk gk,智力,n. 智力；理智，精神；意见；记忆力
471,finally,r,,81951,0.97,,4,cet4 ky,终于,adv. 终于；最后；决定性地
472,pull,v,,87243,0.91,F,4,toefl ielts zk gk,拉,vt. 拉；拖；拔
473,return,v,,81812,0.97,,5,ielts zk gk,返回,vt. 返回；报答；n. 返回；归还；回球；vi. 返回；报答；adj. 报答的；回程的；返回的
474,free,j,,82090,0.97,,5,zk gk,自由的,adj. 自由的，不受约束的；免费的；游离的
475,military,j,,85152,0.93,,5,cet4 cet6 ky toefl,军事的,adj. 军事的；军人的；适于战争的
476,price,n,,84443,0.94,,5,ielts zk gk,价格,n. 价格；代价；价值
477,report,n,,83174,0.95,,5,ielts zk gk,报告,n. 报告；报道；成绩单
478,less,r,,82930,0.95,,5,cet4 ky gk,较少地,adv. 较少地；较小地；更小地
479,according,i,,83773,0.94,,,,相符的,adj. 相符的
480,decision,n,,82429,0.95,,5,cet4 cet6 ky ielts zk gk,决定,n. 决定，决心；决议
481,explain,v,,80797,0.97,,4,cet4 cet6 ky zk gk,说明,v. 说明；解释
482,son,n,,80895,0.97,,5,zk gk,儿子,n. 儿子；男性后裔；孩子（对年轻人的称呼）
483,hope,v,,81385,0.96,,5,zk gk,希望,n. 希望；信心；期望
484,even,c,,79087,0.98,,1,toefl ielts zk gk,偶数的,adj. 偶数的；相等的；平坦的
485,develop,v,,84835,0.92,A,5,toefl zk gk,开发,vt. 开发；使成长；进步；使显影
486,view,n,,81338,0.96,,5,cet4 cet6 ky ielts gk,风景,n. 风景；意见；视野；观察
487,relationship,n,,84549,0.92,A,4,cet4 cet6 ky ielts gk,关联,n. 关联；关系
488,carry,v,,79513,0.97,,5,ielts zk gk,拿,vt. 拿，扛；搬运；携带；支持
489,town,n,,79821,0.97,,5,ielts zk gk,城镇,n. 城镇，市镇；市内商业区
490,road,n,,80987,0.95,,5,ielts zk gk,道路,n. 道路；公路，马路；手段
491,drive,v,,80476,0.96,,5,zk gk,开车,vi. 开车；猛击；飞跑
492,arm,n,,84865,0.91,F,5,zk gk,手臂,n. 手臂；袖子；武器；装备
493,TRUE,j,,79299,0.97,,4,zk gk,真实的,adj. 真实的；正确的
494,federal,j,,81826,0.94,,4,cet4 cet6 ky toefl,联邦的,adj. 联邦的；同盟的
495,break,v,,79310,0.97,,5,ielts zk gk,休息,n. 休息，中断；破裂处
496,better,r,,78334,0.98,,5,ielts gk,较好者,n. 较好者；打赌的人（等于bettor）；长辈
497,difference,n,,82911,0.92,A,4,cet4 ky ielts zk gk,差异,n. 差异；不同；争执
498,thank,v,,88574,0.86,S,5,zk gk,感谢,vt. 感谢
499,receive,v,,80250,0.95,,5,zk gk,收到,vt. 收到；接待；接纳
500,value,n,,82942,0.92,A,5,cet4 cet6 ky ielts zk gk,价值,n. 价值；价格；重要性；值；确切涵义
501,international,j,,81610,0.93,,5,cet4 cet6 ky ielts zk gk,国际比赛,n. 国际比赛；国际性组织
502,building,n,,78487,0.97,,5,ielts zk gk,建筑,n. 建筑；建筑物
503,action,n,,80009,0.95,,5,cet4 cet6 ky toefl ielts zk gk,行动,n. 行动；活动；功能；情节；战斗
504,full,j,,77547,0.97,,5,zk gk,完全的,adj. 完全的，完整的；满的，充满的；丰满的；丰富的；详尽的；完美的
505,model,n,,82973,0.91,A,4,cet4 ky ielts zk gk,模型,n. 模型；模范；模特儿；典型；样式
506,join,v,,80609,0.93,S,5,toefl zk gk,参加,vt. 参加；连接；结合
507,season,n,,83743,0.89,N,5,toefl ielts zk gk,时期,n. 时期；季节；赛季；vt. 给…调味；使适应；vi. 变得成熟；变干燥
508,society,n,,81192,0.92,A,5,cet4 cet6 ky zk gk,社会,n. 社会；社交界；交往；社团
509,because,i,,77116,0.97,,5,zk gk,因为,conj. 因为
510,tax,n,,80713,0.92,,5,cet4 cet6 ky toefl gk,向…课税,vt. 向…课税；使负重担
511,director,n,,79813,0.93,N,5,cet4 cet6 ky ielts zk gk,人事助理,n. 人事助理；导演；主任，主管
512,early,r,,75605,0.98,,5,zk gk,早期的,adj. 早期的；早熟的
513,position,n,,77124,0.96,,5,cet4 cet6 ky ielts zk gk,位置,n. 位置，方位；职位，工作；姿态；站位；vt. 安置；把……放在适当位置
514,player,n,,81358,0.91,N,5,cet4 cet6 ielts gk,演员,n. 演员；演奏者，表演者；运动员，比赛者；游戏者，做游戏的人
515,agree,v,,76753,0.96,,5,zk gk,同意,vt. 同意；赞成；承认
516,especially,r,,76304,0.96,,4,cet4 cet6 ky zk gk,特别,adv. 特别；尤其；格外
517,record,n,,77509,0.94,,5,cet4 cet6 ky ielts zk gk,记录,vt. 记录，记载；将...录音；标明
518,pick,v,,77197,0.95,,3,ielts zk gk,挑选,vi. 挑选；采摘；挖；vt. 拾取；精选；采摘；掘；n. 选择；鹤嘴锄；挖；[篮球]掩护
519,wear,v,,77921,0.94,F,4,toefl ielts zk gk,穿着,vt. 穿着，戴；磨损
520,paper,n,,75383,0.97,,5,ielts zk gk,纸,n. 纸；文件；报纸；论文
521,special,j,,75298,0.97,,5,cet4 cet6 ky ielts zk gk,专车,n. 专车；特刊；特价商品；特色菜；特使，特派人员
522,space,n,,75395,0.96,,4,cet4 cet6 ky ielts zk gk,空间,n. 空间；距离；太空
523,ground,n,,74713,0.97,,5,ielts zk gk,地面,n. 地面；土地；范围；战场
524,form,n,,78493,0.92,A,3,ielts zk gk,形式,n. 形式，形状；形态，外形；表格；方式
525,support,v,,76544,0.94,,5,cet4 cet6 ky ielts gk,支持,vt. 支持，支撑，支援；赡养，供养；扶持，帮助
526,event,n,,75559,0.95,,5,cet4 ky ielts gk,事件,n. 事件，大事；结果；项目
527,official,n,,79026,0.91,N,5,cet4 cet6 ky toefl gk,正式的,adj. 正式的；官方的；公务的
528,whose,d,,74914,0.96,,5,zk gk,谁的,pron. 谁的（疑问代词）
529,matter,n,,73842,0.97,,5,gk,物质,n. 物质；事件；原因
530,everyone,p,,74534,0.96,,4,zk gk,人人,pron. 人人；每个人
531,center,n,,74559,0.96,,,ielts,中心,n. 中心，中央；中心点；中锋
